version,ba,datatype,market,value,point_time
3,CAISO_ZP26,MOER,RTM,1018.00,2019-02-01 05:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1009.00,2019-02-01 05:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1009.00,2019-02-01 05:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1011.00,2019-02-01 05:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1011.00,2019-02-01 05:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1010.00,2019-02-01 05:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1010.00,2019-02-01 05:55:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:00:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:00:00 UTC
3,CAISO_ZP26,MOER,RTM,947.00,2019-02-01 06:05:00 UTC
3,CAISO_ZP26,MOER,RTM,947.00,2019-02-01 06:05:00 UTC
3,CAISO_ZP26,MOER,RTM,947.00,2019-02-01 06:10:00 UTC
3,CAISO_ZP26,MOER,RTM,947.00,2019-02-01 06:10:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:15:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:15:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:20:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:20:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:25:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:25:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:30:00 UTC
3,CAISO_ZP26,MOER,RTM,953.00,2019-02-01 06:30:00 UTC
3,CAISO_ZP26,MOER,RTM,982.00,2019-02-01 06:35:00 UTC
3,CAISO_ZP26,MOER,RTM,982.00,2019-02-01 06:35:00 UTC
3,CAISO_ZP26,MOER,RTM,982.00,2019-02-01 06:40:00 UTC
3,CAISO_ZP26,MOER,RTM,982.00,2019-02-01 06:40:00 UTC
3,CAISO_ZP26,MOER,RTM,982.00,2019-02-01 06:45:00 UTC
3,CAISO_ZP26,MOER,RTM,982.00,2019-02-01 06:45:00 UTC
3,CAISO_ZP26,MOER,RTM,984.00,2019-02-01 06:50:00 UTC
3,CAISO_ZP26,MOER,RTM,984.00,2019-02-01 06:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 07:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 07:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 07:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 07:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 07:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 07:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 07:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 07:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 07:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 07:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-02-01 07:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-02-01 07:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-02-01 07:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-02-01 07:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-02-01 07:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-02-01 07:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-02-01 07:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-02-01 07:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-02-01 07:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1019.00,2019-02-01 07:55:00 UTC
3,CAISO_ZP26,MOER,RTM,975.00,2019-02-01 08:00:00 UTC
3,CAISO_ZP26,MOER,RTM,975.00,2019-02-01 08:00:00 UTC
3,CAISO_ZP26,MOER,RTM,974.00,2019-02-01 08:05:00 UTC
3,CAISO_ZP26,MOER,RTM,974.00,2019-02-01 08:05:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:10:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:10:00 UTC
3,CAISO_ZP26,MOER,RTM,972.00,2019-02-01 08:15:00 UTC
3,CAISO_ZP26,MOER,RTM,972.00,2019-02-01 08:15:00 UTC
3,CAISO_ZP26,MOER,RTM,960.00,2019-02-01 08:20:00 UTC
3,CAISO_ZP26,MOER,RTM,960.00,2019-02-01 08:20:00 UTC
3,CAISO_ZP26,MOER,RTM,960.00,2019-02-01 08:25:00 UTC
3,CAISO_ZP26,MOER,RTM,960.00,2019-02-01 08:25:00 UTC
3,CAISO_ZP26,MOER,RTM,963.00,2019-02-01 08:30:00 UTC
3,CAISO_ZP26,MOER,RTM,963.00,2019-02-01 08:30:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:35:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:35:00 UTC
3,CAISO_ZP26,MOER,RTM,964.00,2019-02-01 08:40:00 UTC
3,CAISO_ZP26,MOER,RTM,964.00,2019-02-01 08:40:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:45:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:45:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:50:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:50:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:55:00 UTC
3,CAISO_ZP26,MOER,RTM,973.00,2019-02-01 08:55:00 UTC
3,CAISO_ZP26,MOER,RTM,995.00,2019-02-01 09:05:00 UTC
3,CAISO_ZP26,MOER,RTM,995.00,2019-02-01 09:05:00 UTC
3,CAISO_ZP26,MOER,RTM,996.00,2019-02-01 09:10:00 UTC
3,CAISO_ZP26,MOER,RTM,996.00,2019-02-01 09:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 10:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 10:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 10:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 10:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 10:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 10:10:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:15:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:15:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:20:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:20:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:25:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1000.00,2019-02-01 10:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1000.00,2019-02-01 10:30:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:35:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 10:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 10:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 10:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 10:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 10:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1000.00,2019-02-01 10:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1000.00,2019-02-01 10:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 10:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 10:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 11:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 11:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 11:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1007.00,2019-02-01 11:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 11:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 11:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 11:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 11:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 11:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1006.00,2019-02-01 11:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-02-01 11:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-02-01 11:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-02-01 11:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-02-01 11:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-02-01 11:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1002.00,2019-02-01 11:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 11:55:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:00:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:00:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:05:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:05:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:10:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:10:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:15:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:15:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:20:00 UTC
3,CAISO_ZP26,MOER,RTM,981.00,2019-02-01 12:20:00 UTC
3,CAISO_ZP26,MOER,RTM,980.00,2019-02-01 12:25:00 UTC
3,CAISO_ZP26,MOER,RTM,980.00,2019-02-01 12:25:00 UTC
3,CAISO_ZP26,MOER,RTM,976.00,2019-02-01 12:30:00 UTC
3,CAISO_ZP26,MOER,RTM,976.00,2019-02-01 12:30:00 UTC
3,CAISO_ZP26,MOER,RTM,976.00,2019-02-01 12:35:00 UTC
3,CAISO_ZP26,MOER,RTM,976.00,2019-02-01 12:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 12:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 12:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 12:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 12:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 12:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 12:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-02-01 12:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-02-01 12:55:00 UTC
3,CAISO_ZP26,MOER,RTM,961.00,2019-02-01 13:00:00 UTC
3,CAISO_ZP26,MOER,RTM,961.00,2019-02-01 13:00:00 UTC
3,CAISO_ZP26,MOER,RTM,946.00,2019-02-01 13:05:00 UTC
3,CAISO_ZP26,MOER,RTM,946.00,2019-02-01 13:05:00 UTC
3,CAISO_ZP26,MOER,RTM,962.00,2019-02-01 13:10:00 UTC
3,CAISO_ZP26,MOER,RTM,962.00,2019-02-01 13:10:00 UTC
3,CAISO_ZP26,MOER,RTM,963.00,2019-02-01 13:30:00 UTC
3,CAISO_ZP26,MOER,RTM,963.00,2019-02-01 13:30:00 UTC
3,CAISO_ZP26,MOER,RTM,955.00,2019-02-01 13:45:00 UTC
3,CAISO_ZP26,MOER,RTM,955.00,2019-02-01 13:45:00 UTC
3,CAISO_ZP26,MOER,RTM,954.00,2019-02-01 13:50:00 UTC
3,CAISO_ZP26,MOER,RTM,954.00,2019-02-01 13:50:00 UTC
3,CAISO_ZP26,MOER,RTM,960.00,2019-02-01 13:55:00 UTC
3,CAISO_ZP26,MOER,RTM,960.00,2019-02-01 13:55:00 UTC
3,CAISO_ZP26,MOER,RTM,941.00,2019-02-01 14:05:00 UTC
3,CAISO_ZP26,MOER,RTM,941.00,2019-02-01 14:05:00 UTC
3,CAISO_ZP26,MOER,RTM,944.00,2019-02-01 14:10:00 UTC
3,CAISO_ZP26,MOER,RTM,944.00,2019-02-01 14:10:00 UTC
3,CAISO_ZP26,MOER,RTM,961.00,2019-02-01 14:20:00 UTC
3,CAISO_ZP26,MOER,RTM,961.00,2019-02-01 14:20:00 UTC
3,CAISO_ZP26,MOER,RTM,961.00,2019-02-01 14:25:00 UTC
3,CAISO_ZP26,MOER,RTM,961.00,2019-02-01 14:25:00 UTC
3,CAISO_ZP26,MOER,RTM,975.00,2019-02-01 14:30:00 UTC
3,CAISO_ZP26,MOER,RTM,975.00,2019-02-01 14:30:00 UTC
3,CAISO_ZP26,MOER,RTM,972.00,2019-02-01 14:35:00 UTC
3,CAISO_ZP26,MOER,RTM,972.00,2019-02-01 14:35:00 UTC
3,CAISO_ZP26,MOER,RTM,976.00,2019-02-01 14:40:00 UTC
3,CAISO_ZP26,MOER,RTM,976.00,2019-02-01 14:40:00 UTC
3,CAISO_ZP26,MOER,RTM,974.00,2019-02-01 14:45:00 UTC
3,CAISO_ZP26,MOER,RTM,974.00,2019-02-01 14:45:00 UTC
3,CAISO_ZP26,MOER,RTM,974.00,2019-02-01 14:50:00 UTC
3,CAISO_ZP26,MOER,RTM,974.00,2019-02-01 14:50:00 UTC
3,CAISO_ZP26,MOER,RTM,971.00,2019-02-01 14:55:00 UTC
3,CAISO_ZP26,MOER,RTM,971.00,2019-02-01 14:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-02-01 15:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1031.00,2019-02-01 15:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1032.00,2019-02-01 15:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1036.00,2019-02-01 15:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1036.00,2019-02-01 15:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1034.00,2019-02-01 15:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1034.00,2019-02-01 15:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-02-01 15:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1030.00,2019-02-01 15:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 15:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 15:40:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 15:45:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 15:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1024.00,2019-02-01 15:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1024.00,2019-02-01 15:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-02-01 15:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1025.00,2019-02-01 15:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1045.00,2019-02-01 16:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1045.00,2019-02-01 16:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 16:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 16:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1043.00,2019-02-01 16:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1043.00,2019-02-01 16:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-02-01 16:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1042.00,2019-02-01 16:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 16:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 16:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-02-01 16:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1015.00,2019-02-01 16:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-02-01 16:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1016.00,2019-02-01 16:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1054.00,2019-02-01 16:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1054.00,2019-02-01 16:35:00 UTC
3,CAISO_ZP26,MOER,RTM,979.00,2019-02-01 16:40:00 UTC
3,CAISO_ZP26,MOER,RTM,979.00,2019-02-01 16:40:00 UTC
3,CAISO_ZP26,MOER,RTM,906.00,2019-02-01 16:45:00 UTC
3,CAISO_ZP26,MOER,RTM,906.00,2019-02-01 16:45:00 UTC
3,CAISO_ZP26,MOER,RTM,901.00,2019-02-01 16:50:00 UTC
3,CAISO_ZP26,MOER,RTM,901.00,2019-02-01 16:50:00 UTC
3,CAISO_ZP26,MOER,RTM,924.00,2019-02-01 16:55:00 UTC
3,CAISO_ZP26,MOER,RTM,924.00,2019-02-01 16:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-02-01 17:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1018.00,2019-02-01 17:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-02-01 17:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-02-01 17:10:00 UTC
3,CAISO_ZP26,MOER,RTM,986.00,2019-02-01 17:15:00 UTC
3,CAISO_ZP26,MOER,RTM,986.00,2019-02-01 17:15:00 UTC
3,CAISO_ZP26,MOER,RTM,994.00,2019-02-01 17:20:00 UTC
3,CAISO_ZP26,MOER,RTM,994.00,2019-02-01 17:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 17:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 17:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-02-01 17:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-02-01 17:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-02-01 17:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-02-01 17:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 17:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 17:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 17:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 17:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 17:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1044.00,2019-02-01 17:55:00 UTC
3,CAISO_ZP26,MOER,RTM,983.00,2019-02-01 18:00:00 UTC
3,CAISO_ZP26,MOER,RTM,983.00,2019-02-01 18:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 18:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 18:05:00 UTC
3,CAISO_ZP26,MOER,RTM,978.00,2019-02-01 18:10:00 UTC
3,CAISO_ZP26,MOER,RTM,978.00,2019-02-01 18:10:00 UTC
3,CAISO_ZP26,MOER,RTM,983.00,2019-02-01 18:15:00 UTC
3,CAISO_ZP26,MOER,RTM,983.00,2019-02-01 18:15:00 UTC
3,CAISO_ZP26,MOER,RTM,992.00,2019-02-01 18:20:00 UTC
3,CAISO_ZP26,MOER,RTM,992.00,2019-02-01 18:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1000.00,2019-02-01 18:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1000.00,2019-02-01 18:25:00 UTC
3,CAISO_ZP26,MOER,RTM,985.00,2019-02-01 18:30:00 UTC
3,CAISO_ZP26,MOER,RTM,985.00,2019-02-01 18:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 18:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 18:35:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-02-01 18:40:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-02-01 18:40:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 18:45:00 UTC
3,CAISO_ZP26,MOER,RTM,999.00,2019-02-01 18:45:00 UTC
3,CAISO_ZP26,MOER,RTM,996.00,2019-02-01 18:50:00 UTC
3,CAISO_ZP26,MOER,RTM,996.00,2019-02-01 18:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-02-01 19:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1013.00,2019-02-01 19:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 19:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 19:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 19:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 19:15:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 19:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 19:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1008.00,2019-02-01 19:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1012.00,2019-02-01 19:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-02-01 20:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1017.00,2019-02-01 20:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 20:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1005.00,2019-02-01 20:05:00 UTC
3,CAISO_ZP26,MOER,RTM,997.00,2019-02-01 20:30:00 UTC
3,CAISO_ZP26,MOER,RTM,997.00,2019-02-01 20:30:00 UTC
3,CAISO_ZP26,MOER,RTM,987.00,2019-02-01 20:35:00 UTC
3,CAISO_ZP26,MOER,RTM,987.00,2019-02-01 20:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1014.00,2019-02-01 20:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1014.00,2019-02-01 20:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1014.00,2019-02-01 20:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1014.00,2019-02-01 20:45:00 UTC
3,CAISO_ZP26,MOER,RTM,994.00,2019-02-01 20:55:00 UTC
3,CAISO_ZP26,MOER,RTM,994.00,2019-02-01 20:55:00 UTC
3,CAISO_ZP26,MOER,RTM,995.00,2019-02-01 21:00:00 UTC
3,CAISO_ZP26,MOER,RTM,995.00,2019-02-01 21:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 21:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 21:05:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 21:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 21:10:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-02-01 21:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1026.00,2019-02-01 21:20:00 UTC
3,CAISO_ZP26,MOER,RTM,1027.00,2019-02-01 21:25:00 UTC
3,CAISO_ZP26,MOER,RTM,1027.00,2019-02-01 21:25:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-02-01 21:30:00 UTC
3,CAISO_ZP26,MOER,RTM,998.00,2019-02-01 21:30:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 21:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1003.00,2019-02-01 21:35:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 21:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1004.00,2019-02-01 21:40:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 21:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 21:45:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 21:50:00 UTC
3,CAISO_ZP26,MOER,RTM,1001.00,2019-02-01 21:50:00 UTC
3,CAISO_ZP26,MOER,RTM,995.00,2019-02-01 21:55:00 UTC
3,CAISO_ZP26,MOER,RTM,995.00,2019-02-01 21:55:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-02-01 22:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1052.00,2019-02-01 22:00:00 UTC
3,CAISO_ZP26,MOER,RTM,1009.00,2019-02-01 22:05:00 UTC
